rcv	1.598672866821289	S	0	0	0
snd	1.5990209579467773	SA	0	0	1
rcv	1.601470947265625	A	1	0	1
rcv/corr1.6180129051208496	D	1	50	1
rcv	1.61869478225708	D	51	50	1
snd/DA	1.6188929080963135	A	1	0	1
rcv	1.6191658973693848	D	101	50	1
snd/DA	1.61940598487854	A	1	0	1
rcv	1.6196799278259277	D	151	50	1
snd/DA	1.6199848651885986	A	1	0	1
rcv	1.6201648712158203	D	201	50	1
snd/DA	1.620356798171997	A	1	0	1
rcv	1.6205408573150635	D	251	50	1
snd/DA	1.6207668781280518	A	1	0	1
rcv	1.6209619045257568	D	251	50	1
snd/DA	1.6212239265441895	A	1	0	1
rcv	1.6214168071746826	D	301	50	1
snd/DA	1.6216790676116943	A	1	0	1
rcv/corr1.6219429969787598	D	351	50	1
rcv	1.622565746307373	D	401	50	1
snd/DA	1.6228218078613281	A	1	0	1
rcv	1.6231279373168945	D	451	50	1
snd/DA	1.6233158111572266	A	1	0	1
rcv	1.6239848136901855	D	1	50	1
snd	1.624168872833252	A	1	0	351
rcv	1.6249017715454102	D	1	50	1
snd/DA	1.6250638961791992	A	1	0	351
rcv/corr1.6257379055023193	D	1	50	1
rcv	1.6266999244689941	D	501	50	1
snd/DA	1.6268579959869385	A	1	0	351
rcv	1.627119779586792	D	551	50	1
snd/DA	1.6272668838500977	A	1	0	351
rcv	1.627546787261963	D	601	50	1
snd/DA	1.6277039051055908	A	1	0	351
rcv	1.6281068325042725	D	701	50	1
snd/DA	1.6282458305358887	A	1	0	351
rcv	1.6285810470581055	D	751	50	1
snd/DA	1.6287837028503418	A	1	0	351
rcv	1.6289887428283691	D	751	50	1
snd/DA	1.629140853881836	A	1	0	351
rcv	1.6300427913665771	D	651	50	1
snd/DA	1.6302578449249268	A	1	0	351
rcv/corr	1.6310079097747803	D	351	50	1
rcv	1.6324007511138916	D	351	50	1
snd	1.6327528953552246	A	1	0	801
rcv	1.6338977813720703	D	851	50	1
