rcv	4.388676881790161	S	0	0	0
snd	4.389040946960449	SA	0	0	1
rcv	4.395412921905518	A	1	0	1
rcv/corr	4.406958818435669	D	1	50	1
rcv	4.407544851303101	D	51	50	1
snd/DA	4.407732963562012	A	1	0	1
rcv	4.408082962036133	D	101	50	1
snd/DA	4.408325910568237	A	1	0	1
rcv	4.408623933792114	D	151	50	1
snd/DA	4.408771991729736	A	1	0	1
rcv	4.409162998199463	D	201	50	1
snd/DA	4.409342050552368	A	1	0	1
rcv	4.4095540046691895	D	251	50	1
snd/DA	4.409724950790405	A	1	0	1
rcv	4.409954071044922	D	251	50	1
snd/DA	4.410112142562866	A	1	0	1
rcv	4.410378932952881	D	301	50	1
snd/DA	4.4105401039123535	A	1	0	1
rcv/corr	4.4108710289001465	D	351	50	1
rcv	4.411419868469238	D	401	50	1
snd/DA	4.4116129875183105	A	1	0	1
rcv	4.411945104598999	D	451	50	1
snd/DA	4.412101984024048	A	1	0	1
rcv	4.413002014160156	D	1	50	1
snd	4.413182973861694	A	1	0	351
rcv	4.414007186889648	D	1	50	1
snd/DA	4.414172887802124	A	1	0	351
rcv/corr	4.4149110317230225	D	1	50	1
rcv	4.415611028671265	D	501	50	1
snd/DA	4.415792942047119	A	1	0	351
rcv	4.416043043136597	D	551	50	1
snd/DA	4.416254043579102	A	1	0	351
rcv	4.4165198802948	D	601	50	1
snd/DA	4.416668891906738	A	1	0	351
rcv	4.416997909545898	D	701	50	1
snd/DA	4.4171929359436035	A	1	0	351
rcv	4.41747784614563	D	751	50	1
snd/DA	4.4176530838012695	A	1	0	351
rcv	4.4178361892700195	D	751	50	1
snd/DA	4.4179699420928955	A	1	0	351
rcv	4.4186928272247314	D	651	50	1
snd/DA	4.4188408851623535	A	1	0	351
rcv/corr	4.419296979904175	D	351	50	1
rcv	4.420161008834839	D	351	50	1
snd	4.420357942581177	A	1	0	801
rcv	4.421389818191528	D	851	50	1
snd/DA	4.421546936035156	A	1	0	801
rcv	4.4218909740448	D	901	50	1
snd/DA	4.422066926956177	A	1	0	801
rcv	4.422329902648926	D	951	50	1
snd/DA	4.4225029945373535	A	1	0	801
rcv	4.422738075256348	D	1001	50	1
snd/DA	4.422924041748047	A	1	0	801
rcv	4.4232048988342285	D	1051	50	1
snd/DA	4.423341751098633	A	1	0	801
rcv	4.423527956008911	D	1101	50	1
snd/DA	4.423658132553101	A	1	0	801
rcv	4.423933982849121	D	1151	50	1
snd/DA	4.424078941345215	A	1	0	801
rcv	4.424360036849976	D	1201	50	1
snd/DA	4.424548864364624	A	1	0	801
rcv	4.424896955490112	D	1251	50	1
snd/DA	4.425058841705322	A	1	0	801
rcv	4.425290107727051	D	1251	50	1
snd/DA	4.4254748821258545	A	1	0	801
rcv	4.426974058151245	D	801	50	1
snd	4.4272730350494385	A	1	0	1301
