rcv	2.0264811515808105	S	0	0	0
snd	2.0268139839172363	SA	0	0	1
rcv	2.0336880683898926	A	1	0	1
rcv	2.037454128265381	D	1	50	1
snd	2.0378191471099854	A	1	0	51
rcv	2.039260149002075	D	201	50	1
snd/DA	2.0395872592926025	A	1	0	51
rcv	2.040304183959961	D	301	50	1
snd/DA	2.040508270263672	A	1	0	51
rcv	2.041027069091797	D	401	50	1
snd/DA	2.0412511825561523	A	1	0	51
rcv	2.041616201400757	D	451	50	1
snd/DA	2.041806221008301	A	1	0	51
rcv	2.043701171875	D	51	50	1
snd	2.04390025138855	A	1	0	101
rcv	2.288067102432251	D	101	50	1
snd	2.2883331775665283	A	1	0	151
rcv	2.2934672832489014	D	601	50	1
snd/DA	2.2936840057373047	A	1	0	151
rcv	2.9366049766540527	D	501	50	1
snd/DA	2.937073230743408	A	1	0	151
rcv	4.271443128585815	D	151	50	1
snd	4.271868944168091	A	1	0	251
rcv	5.418058156967163	D	251	50	1
snd	5.418318271636963	A	1	0	351
rcv	5.528810977935791	D	351	50	1
snd	5.529175043106079	A	1	0	551
rcv	5.543274164199829	D	1001	50	1
snd/DA	5.543574094772339	A	1	0	551
rcv	10.05361795425415	D	551	50	1
snd	10.054158210754395	A	1	0	651
rcv	10.268417119979858	D	1101	50	1
snd/DA	10.26875114440918	A	1	0	651
rcv	13.651979207992554	D	651	50	1
snd	13.652379274368286	A	1	0	701
rcv	13.761455297470093	D	701	50	1
snd	13.761811017990112	A	1	0	751
rcv	13.768479108810425	D	1201	50	1
snd/DA	13.768748044967651	A	1	0	751
rcv	15.515215158462524	D	751	50	1
snd	15.51552414894104	A	1	0	801
rcv	16.752665281295776	D	801	50	1
snd	16.753024101257324	A	1	0	851
rcv	21.188672065734863	D	851	50	1
snd	21.189062118530273	A	1	0	901
rcv	21.739387273788452	D	901	50	1
snd	21.74038028717041	A	1	0	951
rcv	22.438201189041138	D	951	50	1
snd	22.438642024993896	A	1	0	1051
rcv	22.440101146697998	D	1501	50	1
snd/DA	22.440465211868286	A	1	0	1051
rcv	23.250077962875366	D	1051	50	1
snd	23.25127124786377	A	1	0	1151
rcv	23.253446340560913	D	1551	50	1
snd/DA	23.253794193267822	A	1	0	1151
rcv	24.391160249710083	D	1151	50	1
snd	24.391446113586426	A	1	0	1251
rcv	24.49362301826477	D	1251	50	1
snd	24.49393105506897	A	1	0	1301
rcv	26.67556929588318	D	1301	50	1
snd	26.675947189331055	A	1	0	1351
rcv	26.783692121505737	D	1351	50	1
snd	26.784065008163452	A	1	0	1401
rcv	26.791829109191895	D	1851	50	1
snd/DA	26.792376041412354	A	1	0	1401
rcv	26.894442081451416	D	1401	50	1
snd	26.894821166992188	A	1	0	1451
rcv	27.00382423400879	D	1451	50	1
snd	27.0042781829834	A	1	0	1601
rcv	27.01198410987854	D	1951	50	1
snd/DA	27.012356281280518	A	1	0	1601
rcv	27.01289129257202	D	2001	50	1
snd/DA	27.013139009475708	A	1	0	1601
rcv	27.115698099136353	D	1601	50	1
snd	27.116206169128418	A	1	0	1651
rcv	27.705944061279297	D	1651	50	1
snd	27.70630192756653	A	1	0	1701
rcv	31.012062072753906	D	1701	50	1
snd	31.012620210647583	A	1	0	1751
rcv	31.12215304374695	D	1751	50	1
snd	31.122538089752197	A	1	0	1801
rcv	31.236178159713745	D	1801	50	1
snd	31.23661208152771	A	1	0	1901
rcv	31.24420714378357	D	2351	50	1
snd/DA	31.244556188583374	A	1	0	1901
rcv	32.48321223258972	D	1901	50	1
snd	32.483668088912964	A	1	0	2051
rcv	32.48712706565857	D	2451	50	1
snd/DA	32.487444162368774	A	1	0	2051
rcv	33.18850517272949	D	2501	50	1
snd/DA	33.18889617919922	A	1	0	2051
rcv	38.11358308792114	D	2051	50	1
snd	38.11406421661377	A	1	0	2101
rcv	39.34861207008362	D	2101	50	1
