snd	2.819061279296875	S	0	0	0
rcv	3.5512447357177734	SA	0	0	1
snd	9.334087371826172	A	1	0	1
drop	9.839057922363281	D	1	150	1
snd	11.069297790527344	D	151	150	1
rcv/DA	11.539220809936523	A	1	0	1
snd/corr	12.283086776733398	D	301	150	1
rcv/DA	12.761116027832031	A	1	0	1
snd	13.695240020751953	D	451	150	1
snd/dup	13.848066329956055	D	451	150	1
rcv/DA	14.054059982299805	A	1	0	1
snd/RXT	14.59813117980957	D	1	150	1
rcv/DA	14.806032180786133	A	1	0	1
rcv	15.039920806884766	A	1	0	301
snd	15.742301940917969	D	601	150	1
rcv/DA	16.067028045654297	A	1	0	301
snd	16.54815673828125	D	751	150	1
rcv/DA	16.88218116760254	A	1	0	301
snd/dely	41.692256927490234	D	301	150	1
rcv	43.142080307006836	A	1	0	901
snd	44.2349910736084	D	901	150	1
rcv	44.860124588012695	A	1	0	1051
snd	45.794010162353516	D	1051	150	1
rcv	46.366214752197266	A	1	0	1201
snd	46.97918891906738	D	1201	150	1
rcv	47.52516746520996	A	1	0	1351
snd	48.188209533691406	D	1351	150	1
rcv	48.600196838378906	A	1	0	1501
snd	49.154043197631836	D	1501	150	1
rcv	49.540042877197266	A	1	0	1651
snd	50.1103401184082	D	1651	150	1
rcv	50.49324035644531	A	1	0	1801
snd	51.136016845703125	D	1801	150	1
rcv	51.55825614929199	A	1	0	1951
drop	51.86605453491211	D	1951	150	1
snd	52.73914337158203	D	2101	150	1
rcv/DA	53.20024490356445	A	1	0	1951
drop	53.54428291320801	D	2251	150	1
drop	53.75814437866211	D	2401	150	1
snd/RXT	1295.6080436706543	D	1951	150	1
rcv	1296.1862087249756	A	1	0	2251
snd/rord	1302.6762008666992	D	2551	150	1
drop	2539.710283279419	D	2251	150	1
